ID,Name,Country,Source,Date
34503,OOO OTKRITIE FACTORING,RUSSIA-EO14024,US,
34504,PAO ROSGOSSTRAKH BANK,RUSSIA-EO14024,US,
34505,OOO RGS HOLDING,RUSSIA-EO14024,US,
34506,OOO NAVIGATOR ASSET MANAGEMENT,RUSSIA-EO14024,US,
34507,OOO OTKRITIE ASSET MANAGEMENT,RUSSIA-EO14024,US,
34508,OOO OTKRITIE CAPITAL,RUSSIA-EO14024,US,
34509,OTKRITIE CAPITAL CYPRUS LIMITED,RUSSIA-EO14024,US,
34516,PUBLIC JOINT STOCK COMPANY URAL BANK FOR RECONSTRUCTION AND DEVELOPMENT,RUSSIA-EO14024,US,
34517,CENTER FOR SUPPORT AND DEVELOPMENT OF PUBLIC INITIATIVE CREATIVE DIPLOMACY,RUSSIA-EO14024,US,
34536,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU VTB FOREKS,RUSSIA-EO14024,US,
34538,VIETNAM-RUSSIA JOINT VENTURE BANK,RUSSIA-EO14024,US,
34539,JOINT STOCK COMPANY SAROVBUSINESSBANK,RUSSIA-EO14024,US,
34540,WEST SIBERIAN COMMERCIAL BANK PUBLIC JOINT STOCK COMPANY,RUSSIA-EO14024,US,
34542,LIMITED LIABILITY COMPANY MARKET FUND ADMINISTRATION,RUSSIA-EO14024,US,
34558,"SECHIN, Ivan Igorevich",RUSSIA-EO14024,US,
34576,"PATRUSHEV, Andrey",RUSSIA-EO14024,US,
34577,"BORTNIKOV, Denis Aleksandrovich",RUSSIA-EO14024,US,
34596,"KIRIYENKO, Vladimir Sergeevich",RUSSIA-EO14024,US,
34597,LIMITED LIABILITY COMPANY YOOMONEY,RUSSIA-EO14024,US,
34598,"IVANOV, Sergei Sergeevich",RUSSIA-EO14024,US,
34616,ARIMERO HOLDING LIMITED,RUSSIA-EO14024,US,
34617,TEKHNOLOGII KREDITOVANIYA LIMITED LIABILITY COMPANY,RUSSIA-EO14024,US,
34636,VYDAYUSHCHIESYA KREDITY MICROCREDIT COMPANY LIMITED LIABILITY COMPANY,RUSSIA-EO14024,US,
34637,JOINT STOCK COMPANY RASCHETNIYE RESHENIYA,RUSSIA-EO14024,US,
34638,LIMITED LIABILITY COMPANY SBERBANK FACTORING,RUSSIA-EO14024,US,
34639,LIMITED LIABILITY COMPANY SBERBANK CIB HOLDING,RUSSIA-EO14024,US,
34641,INSURANCE COMPANY SBERBANK LIFE INSURANCE LIMITED LIABILITY COMPANY,RUSSIA-EO14024,US,
34642,LIMITED LIABILITY COMPANY PROMISING INVESTMENTS,RUSSIA-EO14024,US,
34643,IKS JOINT STOCK COMPANY,RUSSIA-EO14024,US,
34644,PUBLIC JOINT STOCK COMPANY ALROSA,RUSSIA-EO14024,US,
34656,PROMSVYAZBANK PUBLIC JOINT STOCK COMPANY,UKRAINE-EO13662] [RUSSIA-EO14024,US,
34657,DIRECTORATE OF PROCUREMENT OF THE COMMANDER-IN-CHIEF OF DEFENSE SERVICES ARMY,BURMA-EO14014,US,
34658,"FRADKOV, Petr Mikhailovich",RUSSIA-EO14024,US,
34659,KT SERVICES & LOGISTICS KTSL COMPANY LIMITED,BURMA-EO14014,US,
34660,"THAUNG, Jonathan Myo Kyaw",BURMA-EO14014,US,
34661,ALKES TREID OOO,RUSSIA-EO14024,US,
34662,ANTARES OOO,RUSSIA-EO14024,US,
34663,"ZA, Tay",BURMA-EO14014,US,
34664,ELITNYE DOMA OOO,RUSSIA-EO14024,US,
34665,PSB INNOVATIONS AND INVESTMENTS LIMITED LIABILITY COMPANY,RUSSIA-EO14024,US,
34666,"TAY ZA, Htoo Htet",BURMA-EO14014,US,
34667,"TAY ZA, Pye Phyo",BURMA-EO14014,US,
34668,ERA FUND LIMITED LIABILITY COMPANY,RUSSIA-EO14024,US,
34669,PSB-FOREKS OOO,RUSSIA-EO14024,US,
34670,KHOLTSVUD OOO,RUSSIA-EO14024,US,
34671,KOURF OOO,RUSSIA-EO14024,US,
34672,MANAGEMENT COMPANY PROMSVYAZ LLC,RUSSIA-EO14024,US,
34673,PASKAL OOO,RUSSIA-EO14024,US,
34674,PSB BIZNES OOO,RUSSIA-EO14024,US,
34675,PUBLIC JOINT STOCK COMPANY TRANSKAPITALBANK,UKRAINE-EO13662] [RUSSIA-EO14024,US,
34676,SAINT-PETERSBURG INTERNATIONAL BANKING CONFERENCE LLC,RUSSIA-EO14024,US,
34677,SERGIEVO-POSAD LEND OOO,RUSSIA-EO14024,US,
34678,PSB AVIALIZING OOO,RUSSIA-EO14024,US,
34679,TEKHNOSOFT OOO,RUSSIA-EO14024,US,
34680,TRINITEX OOO,RUSSIA-EO14024,US,
34681,JOINT STOCK COMPANY INVESTTRADEBANK,RUSSIA-EO14024,US,
34682,JOINT STOCK COMPANY ALFA-BANK,UKRAINE-EO13662] [RUSSIA-EO14024,US,
34683,"DERGUNOVA, Olga Konstantinovna",RUSSIA-EO14024,US,
34686,T-PLATFORMS,RUSSIA-EO14024,US,
34696,"KULIK, Vadim Valerievich",RUSSIA-EO14024,US,
34697,"LUKYANENKO, Valerii Vasilyevich",RUSSIA-EO14024,US,
34698,"PECHATNIKOV, Anatolii Yuryevich",RUSSIA-EO14024,US,
34699,ALFA CAPITAL MARKETS LTD,RUSSIA-EO14024,US,
34701,ALFA-FOREX LLC,RUSSIA-EO14024,US,
34702,ALFA-LIZING OOO,RUSSIA-EO14024,US,
34704,ALFA-DIRECT,RUSSIA-EO14024,US,
34705,AMSTERDAM TRADE BANK NV,RUSSIA-EO14024,US,
34716,WORLD HUMAN CARE,SDGT,US,
34737,SOVCOMBANK OPEN JOINT STOCK COMPANY,UKRAINE-EO13662] [RUSSIA-EO14024,US,
34738,AKTSIONERNOE OBSHCHESTVO FINTENDER,RUSSIA-EO14024,US,
34739,BANK NATIONAL FACTORING COMPANY JOINT STOCK COMPANY,RUSSIA-EO14024,US,
34740,SOVCOMBANK FACTORING LIMITED LIABILITY COMPANY,RUSSIA-EO14024,US,
34741,JOINT STOCK COMPANY SOVCOMFLOT,UKRAINE-EO13662] [RUSSIA-EO14024,US,
34742,BEST2PAY LIMITED,RUSSIA-EO14024,US,
34744,INDUSTRIAL-COMMERCIAL PRIVATE UNITARY ENTERPRISE MINOTOR-SERVICE,BELARUS-EO14038,US,
34745,GMCS MANAGEMENT LIMITED LIABILITY COMPANY,RUSSIA-EO14024,US,
34746,"KHRENIN, Viktor Gennadievich",BELARUS-EO14038,US,
34748,SEPTEM CAPITAL LIMITED LIABILITY COMPANY,RUSSIA-EO14024,US,
34749,BANK DABRABYT JOINT STOCK COMPANY,BELARUS-EO14038,US,
34750,JOINT STOCK COMPANY SOVCOMBANK LIFE,RUSSIA-EO14024,US,
34752,BELARUSSIAN BANK OF DEVELOPMENT AND RECONSTRUCTION BELINVESTBANK JOINT STOCK COMPANY,BELARUS-EO14038,US,
34753,MOBILNYE PLATEZHI LIMITED LIABILITY COMPANY,RUSSIA-EO14024,US,
34754,RUSKONSALT,RUSSIA-EO14024,US,
34755,SOLLERS-FINANCE LIMITED LIABILITY COMPANY,RUSSIA-EO14024,US,
34756,CJSC BELBIZNESLIZING,BELARUS-EO14038,US,
34757,SOVCOMBANK ASSET MANAGEMENT LIMITED LIABILITY COMPANY,RUSSIA-EO14024,US,
34758,LIMITED LIABILITY COMPANY BELINVEST-ENGINEERING,BELARUS-EO14038,US,
34759,SOVCOMBANK SECURITIES LIMITED,RUSSIA-EO14024,US,
34760,SOVCOMBANK TECHNOLOGIES LIMITED LIABILITY COMPANY,RUSSIA-EO14024,US,
34761,SOVKOM FAKTORING,RUSSIA-EO14024,US,
34762,SOVKOM LIZING,RUSSIA-EO14024,US,
34763,SOVCOMCARD LIMITED LIABILITY COMPANY,RUSSIA-EO14024,US,
34764,TSIFROVYE TEKHNOLOGII BUDUSHCHEGO LIMITED LIABILITY COMPANY,RUSSIA-EO14024,US,
34765,USM LIMITED LIABILITY COMPANY,RUSSIA-EO14024,US,
34766,AKTSIONERNOE OBSHCHESTVO SOVKOMBANK STRAKHOVANIE,RUSSIA-EO14024,US,
34767,PUBLIC JOINT STOCK COMPANY KB VOSTOCHNY,RUSSIA-EO14024,US,
34768,AKTSIONERNOE OBSHCHESTVO RTS-KHOLDING,RUSSIA-EO14024,US,
34769,MINSK WHEEL TRACTOR PLANT,NPWMD] [BELARUS-EO14038,US,
34770,"RYMASHEUSKI, Aliaksei Ivanavich",BELARUS-EO14038,US,
34771,"VETSIANEVICH, Aliaksandr Piatrovich",BELARUS-EO14038,US,
34772,LLC SYNESIS,BELARUS-EO14038,US,
34773,LLC 24X7 PANOPTES,BELARUS-EO14038,US,
34774,"SHATROU, Aliaksandr Yauhenavich",BELARUS-EO14038,US,
34776,STATE OWNED FOREIGN TRADE UNITARY ENTERPRISE BELSPETSVNESHTECHNIKA,BELARUS-EO14038,US,
34777,OKB TSP SCIENTIFIC PRODUCTION LIMITED LIABILITY COMPANY,BELARUS-EO14038,US,
34778,STATE AUTHORITY FOR MILITARY INDUSTRY OF THE REPUBLIC OF BELARUS,BELARUS-EO14038,US,
34779,"PANTUS, Dmitry Aleksandrovich",BELARUS-EO14038,US,
34780,"RASSALAI, Viachaslau Yevgenyevich",BELARUS-EO14038,US,
34781,"ZAITSAU, Aliaksandr Mikalaevich",BELARUS-EO14038,US,
34782,OOO SOKHRA,BELARUS-EO14038,US,
34796,"GREF, Herman Oskarovich",RUSSIA-EO14024,US,
34797,"VEDYAKHIN, Alexander Aleksandrovich",RUSSIA-EO14024,US,
34817,ODNA RODYNA,ELECTION-EO13848,US,
34818,RHYTHM OF EURASIA,ELECTION-EO13848,US,
34819,JOURNAL KAMERTON,ELECTION-EO13848,US,
34820,ORIENTAL REVIEW,RUSSIA-EO14024,US,
34821,NEW EASTERN OUTLOOK,RUSSIA-EO14024,US,
34822,GEOPOLITICA,UKRAINE-EO13660,US,
34823,UNITED WORLD INTERNATIONAL,UKRAINE-EO13661] [CYBER2] [ELECTION-EO13848,US,
34824,"KNYRIK, Konstantin Sergeyevich",NPWMD] [CYBER2] [CAATSA - RUSSIA,US,
34827,"FEDIN, Yuriy Sergeyevich",NPWMD] [CYBER2,US,
34836,"MAMAKOVA, Aelita Leonidovna",NPWMD] [CYBER2] [ELECTION-EO13848,US,
34843,"PROKOFYEV, Yuriy Anatolyevich",ELECTION-EO13848,US,
34845,"DUGINA, Darya Aleksandrovna",UKRAINE-EO13661] [CYBER2] [ELECTION-EO13848,US,
34848,"KRASOVSKIY, Maksim Borisovich",NPWMD] [CYBER2] [CAATSA - RUSSIA,US,
34876,TACTICAL MISSILES CORPORATION JSC,UKRAINE-EO13662] [RUSSIA-EO14024,US,
34896,"SKOROKHODOVA, Natalya Petrovna",ELECTION-EO13848,US,
34916,"SUNIGA MORFIN, Isel Aneli",ILLICIT-DRUGS-EO14059,US,
34939,PSB LIZING OOO,RUSSIA-EO14024,US,
34940,BALTIC LEADER,RUSSIA-EO14024,US,
34941,LINDA,RUSSIA-EO14024,US,
34942,PEGAS,RUSSIA-EO14024,US,
34943,FESCO MONERON,RUSSIA-EO14024,US,
34944,FESCO MAGADAN,RUSSIA-EO14024,US,
34945,"KARPENKA, Ihar Vasilyevich",BELARUS-EO14038,US,
34946,"BALDOUSKAYA, Alena Anatolieuna",BELARUS-EO14038,US,
34947,"DUK, Dzyanis Uladzimiravich",BELARUS-EO14038,US,
34948,"KUNTSEVICH, Alena Kanstantsinauna",BELARUS-EO14038,US,
34949,"TKACHOU, Alyaksandr Henadzievich",BELARUS-EO14038,US,
34950,"FEDASENKA, Katsyaryna Alyaksandrauna",BELARUS-EO14038,US,
34951,"YUZHYK, Alyaksandr Uladzimiravich",BELARUS-EO14038,US,
34952,ALALAMIYAH EXPRESS COMPANY FOR EXCHANGE AND REMITTANCE,SDGT,US,
34953,AL HADHA EXCHANGE CO.,SDGT,US,
34954,"SAADE, Ali",SDGT,US,
34955,"TAHER, Ibrahim",SDGT,US,
34956,"STAVRIDIS, Konstantinos",SDGT,US,
34957,FANI OIL TRADING FZE,SDGT,US,
34958,AURUM SHIP MANAGEMENT FZC,SDGT,US,
34959,"SINGH, Chiranjeev Kumar",SDGT,US,
34960,PERIDOT SHIPPING AND TRADING LLC,SDGT,US,
34976,"VOLFOVICH, Aleksandr Grigorievich",BELARUS-EO14038,US,
34977,LIGHT MOON,SDGT,US,
34978,JJO GENERAL TRADING GIDA SANAYI VE TICARET ANONIM SIRKETI,SDGT,US,
34979,KINAHAN ORGANIZED CRIME GROUP,TCO,US,
34980,"KINAHAN, Christopher Vincent",TCO,US,
34981,PUBLIC JOINT STOCK COMPANY INTEGRAL,BELARUS-EO14038,US,
34982,"KINAHAN, Daniel Joseph",TCO,US,
34983,GARANTI IHRACAT ITHALAT KUYUMCULUK DIS TICARET LIMITED SIRKETI,SDGT,US,
34984,MOAZ ABDULLA DAEL FOR IMPORT AND EXPORT,SDGT,US,
34985,"AHMED, Abdo Abdullah Dael",SDGT,US,
34986,AL FOULK TRADING CO. L.L.C,SDGT,US,
34988,OROFINO NV,DRCONGO,US,
34990,OJSC KB RADAR-MANAGING COMPANY HOLDING RADAR SYSTEM,BELARUS-EO14038,US,
34991,"BURLINOVA, Natalya Valeryevna",RUSSIA-EO14024,US,
34992,JSC 558 AIRCRAFT REPAIR PLANT,RUSSIA-EO14024] [BELARUS-EO14038,US,
34993,"KINAHAN JUNIOR, Christopher Vincent",TCO,US,
34994,"MCGOVERN, Sean Gerard",TCO,US,
34995,BUSINESS-FINANCE LIMITED LIABILITY COMPANY,RUSSIA-EO14024,US,
34996,"DIXON, Ian Thomas",TCO,US,
35001,JSC INFRAVEB,RUSSIA-EO14024,US,
35002,LLC RESORT ZOLOTOE KOLTSO,RUSSIA-EO14024,US,
35003,JSC RUSSIAN EXPORT CENTER,RUSSIA-EO14024,US,
35004,LLC VEB VENTURES,RUSSIA-EO14024,US,
35005,LLC VEB SERVICE,RUSSIA-EO14024,US,
35006,"CLANCY, Bernard Patrick",TCO,US,
35007,LLC SPECIAL ORGANIZATION FOR PROJECT FINANCE FACTORY OF PROJECT FINANCE,RUSSIA-EO14024,US,
35008,LLC SIBUGLEMET GROUP,RUSSIA-EO14024,US,
35009,JSC ANGSTREM-T,RUSSIA-EO14024,US,
35010,"MORRISSEY, John Francis",TCO,US,
35011,LLC NM-TEKH,RUSSIA-EO14024,US,
35012,NERO DRINKS COMPANY LIMITED,TCO,US,
35013,"DUBROVINSKIY, Viacheslav Yuryevich",RUSSIA-EO14024,US,
35014,HOOPOE SPORTS LLC,TCO,US,
35015,"KRUGOVOV, Anton Alekseevich",RUSSIA-EO14024,US,
35016,JSC SLAVA,RUSSIA-EO14024,US,
35017,"GRININ, Yevgeniy Aleksandrovich",RUSSIA-EO14024,US,
35018,DUCASHEW GENERAL TRADING LLC,TCO,US,
35019,JSC PFC CSKA,RUSSIA-EO14024,US,
35020,LLC TORGOVY KVARTAL-NOVOSIBIRSK,RUSSIA-EO14024,US,
35021,LLC BAIKAL CENTER,RUSSIA-EO14024,US,
35022,LLC PROGOROD,RUSSIA-EO14024,US,
35023,"NIKOLAEVA, Irina Viktorovna",RUSSIA-EO14024,US,
35024,LLC VEB.RF ASSET MANAGEMENT,RUSSIA-EO14024,US,
35025,"ZAKHAROV, Andrey Georgiyevich",RUSSIA-EO14024,US,
35026,"YERSHOV, Sergey Aleksandrovich",RUSSIA-EO14024,US,
35027,"PODGORNOVA, Yevgeniya Aleksandrovna",RUSSIA-EO14024,US,
35036,ALEXSONG PTE LTD,RUSSIA-EO14024,US,
35037,OOO NAUCHNO-TEKHNICHESKII TSENTR METROTEK,RUSSIA-EO14024,US,
35038,OOO PAMKIN KHAUS,RUSSIA-EO14024,US,
35039,OOO FOTON PRO,RUSSIA-EO14024,US,
35040,"TOPCHI, Tamara Aleksandrovna",RUSSIA-EO14024,US,
35057,CENTRAL RESERVE POLICE,GLOMAG,US,
35058,"MBAGA, Peter Charles",SDGT,US,
35059,"HOOMER, Farhad",SDGT,US,
35060,MALBERG LIMITED,RUSSIA-EO14024,US,
35061,"BERNOVA, Evgeniya Vladimirovna",RUSSIA-EO14024,US,
35062,"SOBOLEV, Nikita Aleksandrovich",RUSSIA-EO14024,US,
35063,DJECO GROUP LP,RUSSIA-EO14024,US,
35064,"ABADIGGA, Abdella Hussein",SDGT,US,
35065,DJECO GROUP HOLDING LTD,RUSSIA-EO14024,US,
35066,MALTARENT LTD,RUSSIA-EO14024,US,
35067,"MILLER, Siraaj",SDGT,US,
35068,"LAKHTA PLAZA, OOO",RUSSIA-EO14024,US,
35069,"LAKHTA PARK, OOO",RUSSIA-EO14024,US,
35070,"LAKHTA PARK PREMIUM, OOO",RUSSIA-EO14024,US,
35071,"TOKAREVA, Maiya Nikolaevna",RUSSIA-EO14024,US,
35072,SCI GRIBER,RUSSIA-EO14024,US,
35073,"SERNIA-FILM CO, LTD",RUSSIA-EO14024,US,
35074,"TOKAREVA, Galina Alekseyevna",RUSSIA-EO14024,US,
35075,LIMITED LIABILITY COMPANY OSTOZHENKA 19,RUSSIA-EO14024,US,
35076,OOO SERNIYA INZHINIRING,RUSSIA-EO14024,US,
35077,KATINA DRUSTVO S OGRANICENOM ODGOVORNOSCU ZA NEKRETNINE I UGOSTITELJSTVO,RUSSIA-EO14024,US,
35078,OOO SERTAL,RUSSIA-EO14024,US,
35079,T.G.A. D.O.O. ZA TRGOVINU I USLUGE,RUSSIA-EO14024,US,
35080,MAJORY LLP,RUSSIA-EO14024,US,
35081,PHOTON PRO LLP,RUSSIA-EO14024,US,
35082,OOO ROBIN TREID,RUSSIA-EO14024,US,
35083,INVENTION BRIDGE SL,RUSSIA-EO14024,US,
35084,"TOKAREV, Nikolay Petrovich",RUSSIA-EO14024,US,
35096,"PUTIN, Vladimir Vladimirovich",RUSSIA-EO14024,US,
35116,"TATARCHENKO, Denis Sergeyevich",NPWMD] [CYBER2] [CAATSA - RUSSIA,US,
35117,"ZAMLELOVA, Svetlana Georgiyevna",ELECTION-EO13848,US,
35118,"POGREBENKOV, Valeriy Ivanovich",NPWMD] [CYBER2] [CAATSA - RUSSIA,US,
35119,"SAENKO, Sergei Ivanovich",ELECTION-EO13848,US,
35120,"BUBNOVA, Irina Sergeyevna",ELECTION-EO13848,US,
35121,"KRANS, Maksim Iosifovich",NPWMD] [CYBER2] [CAATSA - RUSSIA,US,
35122,"BESPALOV, Anton Sergeyevich",ELECTION-EO13848,US,
35123,"KIRILLOVA, Anastasiya Sergeyevna",NPWMD] [CYBER2] [CAATSA - RUSSIA,US,
35124,"MAKSIMENKO, Vladimir Ilich",ELECTION-EO13848,US,
35125,"KAMYSHANOVA, Aleksandra Aleksandrovna",NPWMD] [CYBER2] [CAATSA - RUSSIA,US,
35126,"NEZHDANOVA, Yevgeniya Vitalyevna",NPWMD] [CYBER2] [CAATSA - RUSSIA,US,
35128,"ILYASHENKO, Andrey Vitalyevich",NPWMD] [CYBER2] [CAATSA - RUSSIA,US,
35129,"DOROKHOVA, Nina Viktorovna",NPWMD] [CYBER2] [CAATSA - RUSSIA,US,
35130,"GAFNER, Denis Yakovlevich",NPWMD] [CYBER2] [ELECTION-EO13848,US,
35131,"CHUGULEVA, Aleyona Anatolyevna",NPWMD] [CYBER2] [ELECTION-EO13848,US,
35132,"SINELIN, Mikhail Anatolyevich",NPWMD] [CYBER2,US,
35133,"KALABAYEVA, Valeriya",NPWMD] [CYBER2] [ELECTION-EO13848,US,
35134,"GLOTOV, Yevgeniy Eduardovich",NPWMD] [CYBER2,US,
35135,"ARESHEV, Andrey Grigoryevich",ELECTION-EO13848,US,
35136,"NOVILAB MOBILE, LLC",RUSSIA-EO14024,US,
35137,0DAY TECHNOLOGIES,RUSSIA-EO14024,US,
35156,AO NII VEKTOR,RUSSIA-EO14024,US,
35158,FEDERAL STATE UNITARY ENTERPRISE CENTRAL SCIENTIFIC RESEARCH INSTITUTE OF ECONOMICS INFORMATICS AND MANAGEMENT SYSTEMS,RUSSIA-EO14024,US,
35159,ZAO AKUTA,RUSSIA-EO14024,US,
35163,CREDIT BANK OF MOSCOW PUBLIC JOINT STOCK COMPANY,UKRAINE-EO13662] [RUSSIA-EO14024,US,
35169,"PANKOV, Nikolay",RUSSIA-EO14024,US,
35170,"IVANOV, Timur",RUSSIA-EO14024,US,
35171,"EVKUROV, Yunus-Bek",RUSSIA-EO14024,US,
35172,"TSALIKOV, Ruslan",RUSSIA-EO14024,US,
35173,"SHOIGU, Sergei Kuzhugetovich",RUSSIA-EO14024,US,
35174,"SADOVENKO, Yuriy",RUSSIA-EO14024,US,
35175,"ZHIDKO, Gennady",RUSSIA-EO14024,US,
35176,"GERASIMOV, Valery",RUSSIA-EO14024,US,
35185,"BULGAKOV, Dmitry",RUSSIA-EO14024,US,
35199,JSC PKK MILANDR,RUSSIA-EO14024,US,
35216,"NURGALIEV, Rashid Gumarovich",RUSSIA-EO14024,US,
35217,"SOBYANIN, Sergey Semyonovich",RUSSIA-EO14024,US,
35218,"SERYSHEV, Anatoliy Anatolievich",RUSSIA-EO14024,US,
35219,"AFONIN, Yuriy Vyacheslavovich",RUSSIA-EO14024,US,
35220,"BULAVIN, Vladimir Ivanovich",RUSSIA-EO14024,US,
35221,"TRUTNEV, Yuriy Petrovich",RUSSIA-EO14024,US,
35222,"BESSONOV, Yevgeniy Ivanovich",RUSSIA-EO14024,US,
35223,"KALASHNIKOV, Leonid Ivanovich",RUSSIA-EO14024,US,
35224,"YAKUSHEV, Vladimir Vladimirovich",RUSSIA-EO14024,US,
35225,"KASHIN, Vladimir Ivanovich",RUSSIA-EO14024,US,
35226,"BEGLOV, Aleksandr Dmitrievich",RUSSIA-EO14024,US,
35228,"KOLOMEITSEV, Nikolay Vasilievich",RUSSIA-EO14024,US,
35230,"KURINNIY, Aleksey Vladimirovich",RUSSIA-EO14024,US,
35232,"MELNIKOV, Ivan Ivanovich",RUSSIA-EO14024,US,
35233,"LAVROV, Sergei Viktorovich",RUSSIA-EO14024,US,
35235,"NOVIKOV, Dmitriy Georgievich",RUSSIA-EO14024,US,
35236,"OSADCHIY, Nikolay Ivanovich",RUSSIA-EO14024,US,
35237,"TAYSAEV, Kazbek Kutsukovich",RUSSIA-EO14024,US,
35238,"ZYUGANOV, Gennady Andreyevich",RUSSIA-EO14024,US,
35239,"CHAYKA, Yuriy Yakovlevich",RUSSIA-EO14024,US,
35240,"CHUYCHENKO, Konstantin Anatolyevich",RUSSIA-EO14024,US,
35241,"GUTSAN, Aleksandr Vladimirovich",RUSSIA-EO14024,US,
35242,"KOMAROV, Igor Anatolyevich",RUSSIA-EO14024,US,
35243,"SILUANOV, Anton Germanovich",RUSSIA-EO14024,US,
35244,LIMITED LIABILITY COMPANY RVC MANAGEMENT COMPANY,RUSSIA-EO14024,US,
35256,"GLADKIKH, Evgeny Viktorovich",CAATSA - RUSSIA,US,
35257,"BOBKOV, Sergei Alekseevich",CAATSA - RUSSIA,US,
35258,"MALEVANYY, Konstantin Vasilyevich",CAATSA - RUSSIA,US,
35259,AO RUSSIAN HIGH TECHNOLOGIES,RUSSIA-EO14024,US,
35260,OOO LAVINA PULS,RUSSIA-EO14024,US,
35261,OOO ITERANET,RUSSIA-EO14024,US,
35262,AO INFORUS,RUSSIA-EO14024,US,
35263,"MASALOVICH, Andrey Igorevich",RUSSIA-EO14024,US,
35264,VALENZUELA DRUG TRAFFICKING ORGANIZATION,ILLICIT-DRUGS-EO14059,US,
35265,"VALENZUELA VALENZUELA, Juan Francisco",ILLICIT-DRUGS-EO14059,US,
35272,"RIVAS CHAIRES, Raul",ILLICIT-DRUGS-EO14059,US,
35273,"ARAUJO PERALTA, Hector Alfonso",ILLICIT-DRUGS-EO14059,US,
35277,"ARFEL TRANSPORTADORA COOL LOGISTIC, S.A. DE C.V.",ILLICIT-DRUGS-EO14059,US,
35278,"SERVICIOS DE TRANSPORTE MARUHA, SOCIEDAD ANONIMA DE CAPITAL VARIABLE",ILLICIT-DRUGS-EO14059,US,
35279,"TRANSPORTES REFRIGERADOS PANDAS TRUCKING, SOCIEDAD ANONIMA DE CAPITAL VARIABLE",ILLICIT-DRUGS-EO14059,US,
35282,"MISHUSTIN, Mikhail Vladimirovich",RUSSIA-EO14024,US,
35283,"USMANOV, Alisher Burhanovich",RUSSIA-EO14024,US,
35296,"VAINO, Anton Eduardovich",RUSSIA-EO14024,US,
35299,"GOETZ, Alain Francois Viviane",DRCONGO,US,
35300,AGOR DMCC,DRCONGO,US,
35301,DILBAR,RUSSIA-EO14024,US,
35302,M-IABU,RUSSIA-EO14024,US,
35304,"IGNATOVA, Yekaterina Sergeyevna",RUSSIA-EO14024,US,
35305,AGR INTERNATIONAL LIMITED,DRCONGO,US,
35306,"CHEMEZOV, Stanislav Sergeyevich",RUSSIA-EO14024,US,
35307,"CHEMEZOV, Alexander Sergeevich",RUSSIA-EO14024,US,
35308,ALAXY,DRCONGO,US,
35309,"ROTENBERG, Liliya Arkadievna",RUSSIA-EO14024,US,
35310,"CHEMEZOV, Sergey Sergeevich",RUSSIA-EO14024,US,
35311,CG - VASTGOED INVEST,DRCONGO,US,
35312,"IGNATOVA, Anastasia",RUSSIA-EO14024,US,
35313,"ROTENBERG, Pavel Arkadyevich",RUSSIA-EO14024,US,
35314,"ROTENBERG, Boris Borisovich",RUSSIA-EO14024,US,
35315,"SHUVALOV, Igor Ivanovich",RUSSIA-EO14024,US,
35316,GOETZ GOLD LLC,DRCONGO,US,
35318,PREMIER GOLD REFINERY LLC,DRCONGO,US,
35319,WWG DIAMONDS,DRCONGO,US,
35320,"PESKOV, Dmitriy Sergeevich",RUSSIA-EO14024,US,
35321,"SHUVALOVA, Olga Viktorovna",RUSSIA-EO14024,US,
35322,"SHUVALOV, Evgeny Igorevich",RUSSIA-EO14024,US,
35323,"SHUVALOVA, Maria Igorevna",RUSSIA-EO14024,US,
35324,LIMITED LIABILITY COMPANY NEMCHINOVO INVESTMENTS,RUSSIA-EO14024,US,
35325,OTKRYTYE AKTIVY OOO,RUSSIA-EO14024,US,
35326,ALTITUDE X3 LTD,RUSSIA-EO14024,US,
35327,AVANFORT OOO,RUSSIA-EO14024,US,
35328,SOVA NEDVIZHIMOST OOO,RUSSIA-EO14024,US,
35329,LX-MOW,RUSSIA-EO14024,US,
35330,FIRMA VEARDON OOO,RUSSIA-EO14024,US,
35331,ZARECHE-4 OOO,RUSSIA-EO14024,US,
35332,"SLYUSAR, Yury Borisovich",RUSSIA-EO14024,US,
35333,JOINT STOCK COMPANY FEDERAL SCIENTIFIC AND PRODUCTION CENTER TITAN BARRIKADY,RUSSIA-EO14024,US,
35334,PUBLIC JOINT-STOCK COMPANY ODK-KUZNETSOV,RUSSIA-EO14024,US,
35335,KATIBAT AL TAWHID WAL JIHAD,SDGT,US,
35336,JOINT STOCK COMPANY ODK-KLIMOV,RUSSIA-EO14024,US,
35337,IZHEVSK UNMANNED SYSTEMS RESEARCH AND PRODUCTION ASSOCIATED LIMITED LIABILITY COMPANY,RUSSIA-EO14024,US,
35338,ODK-SATURN PUBLIC JOINT-STOCK COMPANY,RUSSIA-EO14024,US,
35340,NIZHNIY NOVGOROD SOKOL AIRCRAFT MANUFACTURING PLANT,RUSSIA-EO14024,US,
35341,KOMSOMOLSK-ON-AMUR AVIATION PLANT,RUSSIA-EO14024,US,
35342,VSEROSSISKIY INSTITUT AVIATSIONNYKH MATERIALOV,RUSSIA-EO14024,US,
35343,JSC RESEARCH AND PRODUCTION ASSOCIATION KVANT,RUSSIA-EO14024,US,
35344,MAKEYEV STATE MISSILE CENTER,RUSSIA-EO14024,US,
35345,KURGANMASHZAVOD,RUSSIA-EO14024,US,
